"Precinct_Name","Split_Name","precinct_splitId","Reg_voters","Ballots","Reporting","Contest_id","Contest_title","Contest_party","Choice_id","Candidate_name","Choice_party","Candidate_Type","Absentee_votes","Early_votes","Election_Votes"
"13-01","","70","1830","604","1","13","Governor - D","","42","KIM, Richard Y.","","C","1","0","3"
"13-01","","70","1830","604","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","0","1","0"
"13-01","","70","1830","604","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","2","0","2"
"13-01","","70","1830","604","1","14","Governor - N","","45","EL, Link","","C","0","0","0"
"13-01","","70","1830","604","1","15","Governor - R","","46","TUPOLA, Andria","","C","5","1","13"
"13-01","","70","1830","604","1","15","Governor - R","","47","CARROLL, John","","C","16","2","15"
"13-01","","70","1830","604","1","15","Governor - R","","48","LHEUREUX, Ray","","C","1","1","0"
"13-01","","70","1830","604","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","0","0","3"
"13-01","","70","1830","604","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","85","20","109"
"13-01","","70","1830","604","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","41","7","32"
"13-01","","70","1830","604","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","28","6","37"
"13-01","","70","1830","604","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","41","12","64"
"13-01","","70","1830","604","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","8","3","7"
"13-01","","70","1830","604","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","1","0","1"
"13-01","","70","1830","604","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","1","0","1"
"13-01","","70","1830","604","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","7","0","7"
"13-01","","70","1830","604","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","4","2","8"
"13-01","","70","1830","604","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","5","1","9"
"13-01","","70","1830","604","1","27","State Senator, Dist 7 - D","","70","ENGLISH, J. Kalani","","C","149","32","149"
"13-01","","70","1830","604","1","27","State Senator, Dist 7 - D","","71","TENGAN, Michael","","C","41","10","77"
"13-01","","70","1830","604","1","27","State Senator, Dist 7 - D","","72","HALINIAK, Gayla","","C","6","3","16"
"13-01","","70","1830","604","1","60","State Representative, Dist 13 - G","","126","NIKHILANANDA, Nick","","C","0","0","3"
"13-01","","70","1830","604","1","61","State Representative, Dist 13 - D","","127","DECOITE, Lynn P.","","C","110","28","134"
"13-01","","70","1830","604","1","61","State Representative, Dist 13 - D","","128","ENGLISH, John-Bull","","C","81","17","108"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","28","13","41"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","11","0","9"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","23","3","54"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","10","1","14"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","20","11","33"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","13","5","14"
"13-01","","70","1830","604","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","6","0","10"
"13-01","","70","1830","604","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","21","9","31"
"13-01","","70","1830","604","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","45","12","57"
"13-01","","70","1830","604","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","2","1","7"
"13-01","","70","1830","604","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","12","3","31"
"13-01","","70","1830","604","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","13","1","19"
"13-01","","70","1830","604","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","5","5","14"
"13-01","","70","1830","604","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","6","3","11"
"13-01","","70","1830","604","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","32","4","42"
"13-01","","70","1830","604","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","8","3","26"
"13-01","","70","1830","604","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","30","12","35"
"13-01","","70","1830","604","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","24","7","35"
"13-01","","70","1830","604","1","120","At-Large Trustee","","232","PARIS, Makana","","C","25","5","27"
"13-01","","70","1830","604","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","50","9","69"
"13-01","","70","1830","604","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","6","2","10"
"13-01","","70","1830","604","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","3","3","14"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","256","COCHRAN, Elle","","C","98","23","156"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","257","HAWKES, Beau E.","","C","1","0","0"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","258","KOPELMAN, Orion (Ori)","","C","3","0","0"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","259","ZAHND, Laurent R.B. (L)","","C","3","1","0"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","260","GUZMAN, Don S.","","C","59","16","64"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","261","HAWLEY, Alec John","","C","1","0","4"
"13-01","","70","1830","604","1","130","Mayor, County of Maui","","262","VICTORINO, Mike","","C","70","14","76"
"13-01","","70","1830","604","1","131","Councilmember (West Maui)","","263","BALINBIN, Kanamu","","C","27","16","41"
"13-01","","70","1830","604","1","131","Councilmember (West Maui)","","264","PALTIN, Tamara Akiko Maile","","C","134","24","172"
"13-01","","70","1830","604","1","131","Councilmember (West Maui)","","265","NAVA, Rick","","C","37","6","40"
"13-01","","70","1830","604","1","132","Councilmember (Kahului)","","266","KAIWI, Deb","","C","40","9","41"
"13-01","","70","1830","604","1","132","Councilmember (Kahului)","","267","ARAKAWA, Alan M.","","C","70","15","82"
"13-01","","70","1830","604","1","132","Councilmember (Kahului)","","268","KAMA, Natalie (Tasha)","","C","88","25","149"
"13-01","","70","1830","604","1","133","Councilmember (Makawao-Haiku-Paia)","","269","MOLINA, Mike","","C","103","20","102"
"13-01","","70","1830","604","1","133","Councilmember (Makawao-Haiku-Paia)","","270","BOROWIEC, Adam","","C","17","1","5"
"13-01","","70","1830","604","1","133","Councilmember (Makawao-Haiku-Paia)","","271","FURTADO, Trinette","","C","105","31","171"
"13-01","","70","1830","604","1","134","Councilmember (Molokai)","","272","CAPARIDA-SCHNACKENBERG, C.","","C","5","1","9"
"13-01","","70","1830","604","1","134","Councilmember (Molokai)","","273","RAWLINS-FERNANDEZ, Keani","","C","107","26","137"
"13-01","","70","1830","604","1","134","Councilmember (Molokai)","","274","CRIVELLO, Stacy Helm","","C","83","22","106"
"13-02","","71","7040","2484","1","2","U.S. Senator - D","","7","HIRONO, Mazie K.","","C","817","139","833"
"13-02","","71","7040","2484","1","3","U.S. Senator - N","","8","REYES, Arturo Pacheco","","C","2","0","2"
"13-02","","71","7040","2484","1","3","U.S. Senator - N","","9","HAVERTY, Charles (Charlie)","","C","0","1","3"
"13-02","","71","7040","2484","1","3","U.S. Senator - N","","10","MAERTENS, Matthew K.","","C","0","0","0"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","11","ANDERSON, Consuelo","","C","14","1","4"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","12","HELSHAM, Robert C., Sr.","","C","9","3","6"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","13","WHITE, Thomas E.","","C","14","4","17"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","14","DE LA FUENTE, Rocky Mamaka","","C","3","2","11"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","15","CURTIS, Ron","","C","24","3","12"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","16","HODGKISS, Michael R.","","C","8","0","4"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","17","BERISH, George L.","","C","3","0","2"
"13-02","","71","7040","2484","1","4","U.S. Senator - R","","18","PIRKOWSKI, Eddie","","C","2","2","3"
"13-02","","71","7040","2484","1","10","U.S. Representative, Dist II - D","","32","AUSTIN, Anthony Tony","","C","23","3","17"
"13-02","","71","7040","2484","1","10","U.S. Representative, Dist II - D","","33","GABBARD, Tulsi","","C","784","143","885"
"13-02","","71","7040","2484","1","10","U.S. Representative, Dist II - D","","34","ALU CAMPAGNA, Sherry","","C","112","27","88"
"13-02","","71","7040","2484","1","11","U.S. Representative, Dist II - R","","35","EVANS, Brian","","C","64","13","50"
"13-02","","71","7040","2484","1","12","Governor - G","","36","BREWER, Jim","","C","3","3","7"
"13-02","","71","7040","2484","1","13","Governor - D","","37","CARAVALHO, Ernest","","C","31","6","15"
"13-02","","71","7040","2484","1","13","Governor - D","","38","KA'EHU'AE'A, Wendell J.","","C","14","1","17"
"13-02","","71","7040","2484","1","13","Governor - D","","39","TANABE, Van (Tanaban)","","C","2","0","4"
"13-02","","71","7040","2484","1","13","Governor - D","","40","IGE, David Y.","","C","509","109","542"
"13-02","","71","7040","2484","1","13","Governor - D","","41","HANABUSA, Colleen Wakako","","C","379","55","421"
"13-02","","71","7040","2484","1","13","Governor - D","","42","KIM, Richard Y.","","C","11","1","7"
"13-02","","71","7040","2484","1","14","Governor - N","","43","TERUYA, Terrence K.","","C","0","1","3"
"13-02","","71","7040","2484","1","14","Governor - N","","44","BLACKWELL, Selina T.","","C","2","0","1"
"13-02","","71","7040","2484","1","14","Governor - N","","45","EL, Link","","C","0","0","1"
"13-02","","71","7040","2484","1","15","Governor - R","","46","TUPOLA, Andria","","C","29","10","35"
"13-02","","71","7040","2484","1","15","Governor - R","","47","CARROLL, John","","C","42","7","29"
"13-02","","71","7040","2484","1","15","Governor - R","","48","LHEUREUX, Ray","","C","12","0","2"
"13-02","","71","7040","2484","1","16","Lieutenant Governor - G","","49","ING, Renee","","C","3","3","5"
"13-02","","71","7040","2484","1","17","Lieutenant Governor - D","","50","GREEN, Josh","","C","418","91","512"
"13-02","","71","7040","2484","1","17","Lieutenant Governor - D","","51","TOKUDA, Jill N.","","C","165","25","94"
"13-02","","71","7040","2484","1","17","Lieutenant Governor - D","","52","CARVALHO, Bernard P., Jr.","","C","163","18","114"
"13-02","","71","7040","2484","1","17","Lieutenant Governor - D","","53","IWAMOTO, Kim Coco","","C","154","45","252"
"13-02","","71","7040","2484","1","17","Lieutenant Governor - D","","54","ESPERO, Will","","C","32","2","29"
"13-02","","71","7040","2484","1","18","Lieutenant Governor - N","","55","ROBOTTI, Paul F.","","C","1","0","2"
"13-02","","71","7040","2484","1","18","Lieutenant Governor - N","","56","MAGAOAY, Ernest G.","","C","1","1","2"
"13-02","","71","7040","2484","1","19","Lieutenant Governor - R","","57","LIPSCOMB, Steve","","C","38","5","22"
"13-02","","71","7040","2484","1","19","Lieutenant Governor - R","","58","KERNS, Marissa Dipasupil","","C","15","4","21"
"13-02","","71","7040","2484","1","19","Lieutenant Governor - R","","59","LOW, Jeremy","","C","25","7","12"
"13-02","","71","7040","2484","1","27","State Senator, Dist 7 - D","","70","ENGLISH, J. Kalani","","C","571","92","559"
"13-02","","71","7040","2484","1","27","State Senator, Dist 7 - D","","71","TENGAN, Michael","","C","256","60","325"
"13-02","","71","7040","2484","1","27","State Senator, Dist 7 - D","","72","HALINIAK, Gayla","","C","67","10","57"
"13-02","","71","7040","2484","1","60","State Representative, Dist 13 - G","","126","NIKHILANANDA, Nick","","C","5","4","7"
"13-02","","71","7040","2484","1","61","State Representative, Dist 13 - D","","127","DECOITE, Lynn P.","","C","505","88","413"
"13-02","","71","7040","2484","1","61","State Representative, Dist 13 - D","","128","ENGLISH, John-Bull","","C","381","72","542"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","214","KIA'AINA, Esther","","C","176","38","185"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","215","KING, Samuel Wilder, II","","C","63","2","45"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","216","AKAKA, Kalei","","C","103","22","111"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","217","BURKE, Jackie Kahookele","","C","23","2","34"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","218","MOSSMAN, Paul","","C","103","14","93"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","219","KALIMA, Leona Mapuana","","C","32","18","61"
"13-02","","71","7040","2484","1","119","Oahu Resident Trustee","","220","MURRAY, Francine Kanani","","C","31","4","38"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","221","AHU ISA, Lei (Leina'ala)","","C","90","20","123"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","222","AKANA, Rowena Noelani","","C","158","24","140"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","223","AMSTERDAM, C. Kaui Jochanan","","C","20","6","24"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","224","LEE, Brendon Kalei'aina","","C","81","14","72"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","225","PAIKAI, Landen D.K.K.","","C","115","24","116"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","226","RYAN, Pohai","","C","55","7","36"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","227","PA'ALUHI, Marc Kalai","","C","22","7","22"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","228","AILA, William J., Jr.","","C","150","26","154"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","229","AKINA, Alvin A. (Auhana)","","C","64","12","61"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","230","HANOHANO, Faye (Pua)","","C","103","33","143"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","231","MAKEKAU, Keali'i","","C","92","32","108"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","232","PARIS, Makana","","C","164","28","160"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","233","WAIHEE, John D., IV","","C","221","29","189"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","234","PUUOHAU, Kali","","C","12","8","31"
"13-02","","71","7040","2484","1","120","At-Large Trustee","","235","SHARSH-DAVIS, Lei","","C","32","9","25"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","256","COCHRAN, Elle","","C","477","133","672"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","257","HAWKES, Beau E.","","C","3","1","12"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","258","KOPELMAN, Orion (Ori)","","C","19","1","11"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","259","ZAHND, Laurent R.B. (L)","","C","3","0","8"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","260","GUZMAN, Don S.","","C","263","37","205"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","261","HAWLEY, Alec John","","C","7","0","5"
"13-02","","71","7040","2484","1","130","Mayor, County of Maui","","262","VICTORINO, Mike","","C","316","37","210"
"13-02","","71","7040","2484","1","131","Councilmember (West Maui)","","263","BALINBIN, Kanamu","","C","106","16","95"
"13-02","","71","7040","2484","1","131","Councilmember (West Maui)","","264","PALTIN, Tamara Akiko Maile","","C","628","144","736"
"13-02","","71","7040","2484","1","131","Councilmember (West Maui)","","265","NAVA, Rick","","C","124","27","110"
"13-02","","71","7040","2484","1","132","Councilmember (Kahului)","","266","KAIWI, Deb","","C","171","25","143"
"13-02","","71","7040","2484","1","132","Councilmember (Kahului)","","267","ARAKAWA, Alan M.","","C","249","40","222"
"13-02","","71","7040","2484","1","132","Councilmember (Kahului)","","268","KAMA, Natalie (Tasha)","","C","526","131","626"
"13-02","","71","7040","2484","1","133","Councilmember (Makawao-Haiku-Paia)","","269","MOLINA, Mike","","C","437","51","314"
"13-02","","71","7040","2484","1","133","Councilmember (Makawao-Haiku-Paia)","","270","BOROWIEC, Adam","","C","54","7","22"
